source_id,relation,target_id
u499996521,friend,u885222252
u501094162,friend,u383292062
u501094162,friend,u986364644
u502315142,friend,u29646177
u502315142,friend,u56345134
u502315142,friend,u104566770
u502315142,friend,u136622745
u502315142,friend,u157042531
u502315142,friend,u160466484
u502315142,friend,u215216086
u502315142,friend,u228711740
u502315142,friend,u379296310
u502315142,friend,u425263052
u502315142,friend,u425380217
u502315142,friend,u451033303
u502315142,friend,u522582939
u502315142,friend,u563022345
u502315142,friend,u632742781
u502315142,friend,u706819428
u502315142,friend,u825336607
u502315142,friend,u835342567
u502315142,friend,u964996225
u502315142,friend,u1072217274
u503425054,friend,u15271419
u503425054,friend,u22598920
u503425054,friend,u29646177
u503425054,friend,u440184518
u503425054,friend,u585968039
u503425054,friend,u934949900
u506055335,friend,u174762418
u506501965,friend,u544470195
u507498746,friend,u125088832
u509320296,friend,u56345134
u509320296,friend,u632742781
u510047880,friend,u15271419
u510047880,friend,u22598920
u510047880,friend,u22624920
u510047880,friend,u56326516
u510047880,friend,u72890647
u510047880,friend,u82068999
u510047880,friend,u84596057
u510047880,friend,u105429377
u510047880,friend,u120720544
u510047880,friend,u134803800
u510047880,friend,u188043254
u510047880,friend,u209733883
u510047880,friend,u210459173
u510047880,friend,u215216086
u510047880,friend,u349204176
u510047880,friend,u351555225
u510047880,friend,u388348486
u510047880,friend,u407101499
u510047880,friend,u422226730
u510047880,friend,u423613846
u510047880,friend,u425263052
u510047880,friend,u450630648
u510047880,friend,u451033303
u510047880,friend,u517883021
u510047880,friend,u547680256
u510047880,friend,u560657748
u510047880,friend,u563022345
u510047880,friend,u585968039
u510047880,friend,u600090702
u510047880,friend,u607937852
u510047880,friend,u825336607
u510047880,friend,u835342567
u510047880,friend,u876501625
u510047880,friend,u893784643
u510047880,friend,u1052685680
u510047880,friend,u1205795042
u513726022,friend,u14112759
u513726022,friend,u15271419
u513726022,friend,u22598920
u513726022,friend,u29646177
u513726022,friend,u56326516
u513726022,friend,u74156552
u513726022,friend,u134803800
u513726022,friend,u157042531
u513726022,friend,u201012406
u513726022,friend,u213061611
u513726022,friend,u416351352
u513726022,friend,u418247241
u513726022,friend,u557616612
u513726022,friend,u600090702
u513726022,friend,u851233315
u516038414,friend,u22598920
u516038414,friend,u62364690
u516038414,friend,u151590831
u516038414,friend,u564653953
u516038414,friend,u834186096
u517073805,friend,u21770069
u517073805,friend,u92403540
u517073805,friend,u706819428
u517400735,friend,u13260592
u517400735,friend,u92403540
u517400735,friend,u104897833
u517400735,friend,u113746083
u517400735,friend,u129515952
u517400735,friend,u157042531
u517400735,friend,u170384943
u517400735,friend,u184812764
u517400735,friend,u232560751
u517400735,friend,u235303172
u517400735,friend,u245306807
u517400735,friend,u291949510
u517400735,friend,u380319760
u517400735,friend,u415073613
u517400735,friend,u425263052
u517400735,friend,u425380217
u517400735,friend,u436612105
u517400735,friend,u464790896
u517400735,friend,u480715104
u517400735,friend,u522582939
u517400735,friend,u526482947
u517400735,friend,u544470195
u517400735,friend,u547680256
u517400735,friend,u558489220
u517400735,friend,u585849333
u517400735,friend,u585968039
u517400735,friend,u621741580
u517400735,friend,u702727668
u517400735,friend,u825336607
u517400735,friend,u858190442
u517400735,friend,u986163288
u517400735,friend,u995328134
u517400735,friend,u1205795042
u517883021,friend,u22985259
u517883021,friend,u160466484
u517883021,friend,u261223538
u517883021,friend,u510047880
u517883021,friend,u868757713
u522582939,friend,u6684602
u522582939,friend,u22598920
u522582939,friend,u48989220
u522582939,friend,u53025684
u522582939,friend,u54864334
u522582939,friend,u56326516
u522582939,friend,u82068999
u522582939,friend,u104897833
u522582939,friend,u111924058
u522582939,friend,u113746083
u522582939,friend,u115955798
u522582939,friend,u131435310
u522582939,friend,u149248959
u522582939,friend,u173164569
u522582939,friend,u202555952
u522582939,friend,u215216086
u522582939,friend,u226197498
u522582939,friend,u272876921
u522582939,friend,u349204176
u522582939,friend,u379296310
u522582939,friend,u406165467
u522582939,friend,u428117425
u522582939,friend,u450630648
u522582939,friend,u501066121
u522582939,friend,u502315142
u522582939,friend,u517400735
u522582939,friend,u547680256
u522582939,friend,u555420716
u522582939,friend,u558489220
u522582939,friend,u716206832
u522582939,friend,u835342567
u522582939,friend,u920600658
u522582939,friend,u1065760964
u522925470,friend,u12551742
u522925470,friend,u22598920
u522925470,friend,u38002859
u522925470,friend,u425380217
u523331583,friend,u706819428
u526482947,friend,u22598920
u526482947,friend,u215216086
u526482947,friend,u517400735
u526482947,friend,u835342567
u528501469,friend,u92403540
u531280420,friend,u7046912
u531280420,friend,u22598920
u531280420,friend,u228711740
u531442979,friend,u425380217
u533130509,friend,u92403540
u533130509,friend,u425380217
u533130509,friend,u466712165
u533552597,friend,u92403540
u533552597,friend,u104897833
u533552597,friend,u157042531
u533552597,friend,u386034126
u533552597,friend,u558489220
u533552597,friend,u562250174
u535140940,friend,u22598920
u535140940,friend,u22624920
u535140940,friend,u84596057
u535140940,friend,u825336607
u535333357,friend,u74156552
u535333357,friend,u92403540
u535333357,friend,u105429377
u535333357,friend,u110273768
u535333357,friend,u140030010
u535333357,friend,u425380217
u535333357,friend,u600090702
u535333357,friend,u1031110604
u538287562,friend,u48182327
u540803768,friend,u92403540
u541037205,friend,u22598920
u542151024,friend,u878747629
u543842787,friend,u92403540
u543842787,friend,u425380217
u544470195,friend,u31102741
u544470195,friend,u92403540
u544470195,friend,u228711740
u544470195,friend,u425263052
u544470195,friend,u506501965
u544470195,friend,u599940695
u544470195,friend,u632742781
u544470195,friend,u810793700
u544470195,friend,u885222252
u545291748,friend,u92403540
u546039069,friend,u92403540
u546039069,friend,u380319760
u546039069,friend,u425380217
u546039069,friend,u470379248
u546039069,friend,u787115406
u546367438,friend,u215216086
u546367438,friend,u272876921
u546885822,friend,u613553896
u547477084,friend,u110273768
u547680256,friend,u117755159
u547680256,friend,u120720544
u547680256,friend,u215216086
u547680256,friend,u272876921
u547680256,friend,u349204176
u547680256,friend,u401502696
u547680256,friend,u451033303
u547680256,friend,u480715104
u547680256,friend,u510047880
u547680256,friend,u517400735
u547680256,friend,u522582939
u547680256,friend,u595539789
u547680256,friend,u964996225
u547811916,friend,u212175167
u547811916,friend,u321425967
u548727018,friend,u84596057
u548727018,friend,u174747861
u548727018,friend,u407818010
u548727018,friend,u425263052
u548727018,friend,u562250174
u549083012,friend,u6082972
u549083012,friend,u45307775
u549083012,friend,u146215776
u549083012,friend,u160466484
u549083012,friend,u187536784
u549083012,friend,u422226730
u549083012,friend,u425138781
u549083012,friend,u451033303
u551056105,friend,u733154665
u551894180,friend,u134803800
u552190256,friend,u110273768
u552190256,friend,u215216086
u552190256,friend,u792517914
u552190256,friend,u930035833
u552577697,friend,u92403540
u553617306,friend,u173164569
u553617306,friend,u381030516
u554309481,friend,u428434740
u554309481,friend,u857857747
u555420716,friend,u104566770
u555420716,friend,u522582939
u555420716,friend,u835342567
u557215750,friend,u163025432
u557215750,friend,u407818010
u557616612,friend,u513726022
u558489220,friend,u6684602
u558489220,friend,u30638954
u558489220,friend,u53025684
u558489220,friend,u138322603
u558489220,friend,u180573776
u558489220,friend,u197347453
u558489220,friend,u216522413
u558489220,friend,u290723075
u558489220,friend,u446143453
u558489220,friend,u517400735
u558489220,friend,u522582939
u558489220,friend,u533552597
u558489220,friend,u627845498
u558489220,friend,u702727668
u558489220,friend,u750948720
u558489220,friend,u810793700
u558489220,friend,u852611210
u558524379,friend,u202555952
u560223770,friend,u48989220
u560223770,friend,u451033303
u560223770,friend,u632742781
u560657748,friend,u92403540
u560657748,friend,u215216086
u560657748,friend,u425380217
u560657748,friend,u510047880
u562250174,friend,u92403540
u562250174,friend,u157042531
u562250174,friend,u181477746
u562250174,friend,u215216086
u562250174,friend,u244625605
u562250174,friend,u388842116
u562250174,friend,u396900261
u562250174,friend,u533552597
u562250174,friend,u548727018
u563022345,friend,u15271419
u563022345,friend,u15873303
u563022345,friend,u22598920
u563022345,friend,u22985259
u563022345,friend,u89734891
u563022345,friend,u104897833
u563022345,friend,u109079114
u563022345,friend,u117755159
u563022345,friend,u149248959
u563022345,friend,u173164569
u563022345,friend,u197347453
u563022345,friend,u216522413
u563022345,friend,u245306807
u563022345,friend,u425138781
u563022345,friend,u425263052
u563022345,friend,u450630648
u563022345,friend,u469218793
u563022345,friend,u502315142
u563022345,friend,u510047880
u563022345,friend,u825336607
u563022345,friend,u899934248
u563022345,friend,u991254878
u563022345,friend,u1009413198
u564653953,friend,u21770069
u564653953,friend,u92403540
u564653953,friend,u93259719
u564653953,friend,u160466484
u564653953,friend,u516038414
u566141260,friend,u446987691
u567155716,friend,u857857747
u567510788,friend,u92403540
u568453926,friend,u42676920
u569879248,friend,u92403540
u571938412,friend,u413255529
u573690882,friend,u425380217
u574385968,friend,u92403540
u574385968,friend,u157042531
u577422947,friend,u56326516
u577422947,friend,u1205923694
u581407038,friend,u173662542
u583205235,friend,u215216086
u585439502,friend,u15271419
u585439502,friend,u48989220
u585439502,friend,u215216086
u585439502,friend,u418140622
u585439502,friend,u632742781
u585849333,friend,u517400735
u585968039,friend,u15271419
u585968039,friend,u29646177
u585968039,friend,u48182327
u585968039,friend,u54867711
u585968039,friend,u55819049
u585968039,friend,u56326516
u585968039,friend,u105429377
u585968039,friend,u134803800
u585968039,friend,u188043254
u585968039,friend,u293394867
u585968039,friend,u326054560
u585968039,friend,u407101499
u585968039,friend,u415900150
u585968039,friend,u450630648
u585968039,friend,u503425054
u585968039,friend,u510047880
u585968039,friend,u517400735
u585968039,friend,u632742781
u585968039,friend,u833089766
u585968039,friend,u851233315
u585968039,friend,u893784643
u585968039,friend,u987068240
u585968039,friend,u1030992019
u585968039,friend,u1065760964
u586584556,friend,u30638954
u587665339,friend,u92403540
u587665339,friend,u160466484
u587665339,friend,u187536784
u587665339,friend,u425138781
u587665339,friend,u706819428
u592579646,friend,u83236897
u592579646,friend,u220859239
u592579646,friend,u439062828
u593546714,friend,u6684602
u593546714,friend,u144305807
u594651076,friend,u31102741
u594960544,friend,u373947833
u595539789,friend,u15271419
u595539789,friend,u22598920
u595539789,friend,u56326516
u595539789,friend,u105429377
u595539789,friend,u134803800
u595539789,friend,u215216086
u595539789,friend,u349204176
u595539789,friend,u380319760
u595539789,friend,u421346603
u595539789,friend,u425380217
u595539789,friend,u547680256
u595539789,friend,u600090702
u595539789,friend,u632742781
u595539789,friend,u835342567
u595539789,friend,u1031110604
u595539789,friend,u1065760964
u597381176,friend,u92403540
u597381176,friend,u413332388
u599343100,friend,u92403540
u599940695,friend,u8933252
u599940695,friend,u14057516
u599940695,friend,u29646177
u599940695,friend,u38002859
u599940695,friend,u138438793
u599940695,friend,u288148846
u599940695,friend,u295168932
u599940695,friend,u405140479
u599940695,friend,u413233876
u599940695,friend,u465298629
u599940695,friend,u484179231
u599940695,friend,u488706826
u599940695,friend,u544470195
u599940695,friend,u851233315
u599940695,friend,u1092912044
u600090702,friend,u15271419
u600090702,friend,u17426567
u600090702,friend,u48182327
u600090702,friend,u49319803
u600090702,friend,u72890647
u600090702,friend,u74156552
u600090702,friend,u105429377
u600090702,friend,u115955798
u600090702,friend,u134803800
u600090702,friend,u226576785
u600090702,friend,u229298733
u600090702,friend,u233245609
u600090702,friend,u272876921
u600090702,friend,u290723075
u600090702,friend,u344955391
u600090702,friend,u388348486
u600090702,friend,u418762910
u600090702,friend,u426178907
u600090702,friend,u429808930
u600090702,friend,u440128266
u600090702,friend,u450630648
u600090702,friend,u451370524
u600090702,friend,u475246008
u600090702,friend,u510047880
u600090702,friend,u513726022
u600090702,friend,u535333357
u600090702,friend,u543301439
u600090702,friend,u595539789
u600090702,friend,u607937852
u600090702,friend,u878747629
u600090702,friend,u920600658
u600090702,friend,u974190704
u600090702,friend,u1004883073
u600090702,friend,u1037384052
u601256893,friend,u439062828
u601810260,friend,u56345134
u602212821,friend,u22985259
u604758810,friend,u107471115
u604758810,friend,u494266249
u610896066,friend,u157042531
u610896066,friend,u332389973
u610896066,friend,u388842116
u610896066,friend,u413255529
u611783684,friend,u22203964
u611783684,friend,u425380217
u613553896,friend,u92403540
u613553896,friend,u546885822
u613553896,friend,u552027659
u613553896,friend,u632742781
u618382051,friend,u92403540
u618382051,friend,u425380217
u618382051,friend,u835342567
u620243872,friend,u242341704
u620243872,friend,u725675244
u620243872,friend,u792517914
u621741580,friend,u45307775
u621741580,friend,u104566770
u621741580,friend,u157042531
u621741580,friend,u517400735
u621971039,friend,u632296235
u622239105,friend,u92403540
u622239105,friend,u373947833
u624543149,friend,u92403540
u627845498,friend,u110273768
u627845498,friend,u157042531
u627845498,friend,u216522413
u627845498,friend,u558489220
u629661106,friend,u92403540
u629661106,friend,u149248959
u629661106,friend,u488706826
u630544784,friend,u161845690
u630544784,friend,u451033303
u632045063,friend,u49726434
u632296235,friend,u67006908
u632296235,friend,u425380217
u632296235,friend,u621971039
u632419314,friend,u92403540
u632742781,friend,u15271419
u632742781,friend,u17426567
u632742781,friend,u31102741
u632742781,friend,u48989220
u632742781,friend,u53025684
u632742781,friend,u56326516
u632742781,friend,u74156552
u632742781,friend,u93259719
u632742781,friend,u104897833
u632742781,friend,u105429377
u632742781,friend,u129515952
u632742781,friend,u134803800
u632742781,friend,u188043254
u632742781,friend,u195763762
u632742781,friend,u210459173
u632742781,friend,u215216086
u632742781,friend,u272876921
u632742781,friend,u290723075
u632742781,friend,u291949510
u632742781,friend,u293394867
u632742781,friend,u301919327
u632742781,friend,u344525772
u632742781,friend,u349204176
u632742781,friend,u351555225
u632742781,friend,u379296310
u632742781,friend,u380319760
u632742781,friend,u381960133
u632742781,friend,u388348486
u632742781,friend,u407818010
u632742781,friend,u412601262
u632742781,friend,u416351352
u632742781,friend,u418153325
u632742781,friend,u423613846
u632742781,friend,u425138781
u632742781,friend,u425263052
u632742781,friend,u451033303
u632742781,friend,u453885595
u632742781,friend,u472778739
u632742781,friend,u480715104
u632742781,friend,u502315142
u632742781,friend,u509320296
u632742781,friend,u544470195
u632742781,friend,u560223770
u632742781,friend,u585439502
u632742781,friend,u585968039
u632742781,friend,u595539789
u632742781,friend,u613553896
u632742781,friend,u769388442
u632742781,friend,u787115406
u632742781,friend,u835342567
u632742781,friend,u876501625
u632742781,friend,u984297403
u632742781,friend,u986163288
u632742781,friend,u1042842432
u632742781,friend,u1052685680
u632742781,friend,u1062916164
u632742781,friend,u1089293960
u632742781,friend,u1130960574
u702445104,friend,u483838785
u702727668,friend,u22985259
u702727668,friend,u31102741
u702727668,friend,u104897833
u702727668,friend,u110273768
u702727668,friend,u117755159
u702727668,friend,u160466484
u702727668,friend,u183148817
u702727668,friend,u197347453
u702727668,friend,u215216086
u702727668,friend,u216522413
u702727668,friend,u349204176
u702727668,friend,u425380217
u702727668,friend,u450630648
u702727668,friend,u451033303
u702727668,friend,u517400735
u702727668,friend,u558489220
u702727668,friend,u787115406
u702727668,friend,u835342567
u705736374,friend,u423613846
u706819428,friend,u7470952
u706819428,friend,u22985259
u706819428,friend,u29646177
u706819428,friend,u48989220
u706819428,friend,u81056258
u706819428,friend,u92403540
u706819428,friend,u95452901
u706819428,friend,u104566770
u706819428,friend,u113487244
u706819428,friend,u173662542
u706819428,friend,u202555952
u706819428,friend,u204299339
u706819428,friend,u209128079
u706819428,friend,u217350735
u706819428,friend,u226197498
u706819428,friend,u245430145
u706819428,friend,u245953131
u706819428,friend,u379114417
u706819428,friend,u380172348
u706819428,friend,u390759955
u706819428,friend,u404987270
u706819428,friend,u428117425
u706819428,friend,u471992869
u706819428,friend,u496968634
u706819428,friend,u502315142
u706819428,friend,u517073805
u706819428,friend,u523331583
u706819428,friend,u587665339
u706819428,friend,u851233315
u706819428,friend,u852611210
u706819428,friend,u964996225
u706819428,friend,u1030992019
u706819428,friend,u1137300811
u706819428,friend,u1205923694
u707526853,friend,u451370524
u708429391,friend,u15271419
u708429391,friend,u29646177
u708429391,friend,u74156552
u711216631,friend,u92403540
u716206832,friend,u15271419
u716206832,friend,u92403540
u716206832,friend,u146215776
u716206832,friend,u522582939
u718684188,friend,u187536784
u722214212,friend,u226197498
u722825599,friend,u92403540
u725675244,friend,u620243872
u733154665,friend,u92403540
u733154665,friend,u140030010
u733154665,friend,u187491410
u733154665,friend,u394628127
u733154665,friend,u551056105
u733154665,friend,u900040604
u734619301,friend,u22598920
u734619301,friend,u22970058
u734619301,friend,u110273768
u737616414,friend,u425380217
u737616414,friend,u484179231
u750948720,friend,u92403540
u750948720,friend,u558489220
u761723172,friend,u415073613
u762202957,friend,u92403540
u762202957,friend,u215992174
u770176435,friend,u22598920
u770176435,friend,u42676920
u787115406,friend,u15271419
u787115406,friend,u54691030
u787115406,friend,u74156552
u787115406,friend,u188043254
u787115406,friend,u215216086
u787115406,friend,u232560751
u787115406,friend,u290723075
u787115406,friend,u351555225
u787115406,friend,u379296310
u787115406,friend,u388842116
u787115406,friend,u418153325
u787115406,friend,u418762910
u787115406,friend,u546039069
u787115406,friend,u632742781
u787115406,friend,u702727668
u787115406,friend,u878747629
u787115406,friend,u893784643
u787115406,friend,u1062916164
u787115406,friend,u1065760964
u792517914,friend,u114726248
u792517914,friend,u114849265
u792517914,friend,u146215776
u792517914,friend,u157604170
u792517914,friend,u365372541
u792517914,friend,u383145557
u792517914,friend,u406162937
u792517914,friend,u552190256
u792517914,friend,u620243872
u792517914,friend,u877925696
u792517914,friend,u1037384052
u795590899,friend,u92403540
u800457696,friend,u140030010
u800457696,friend,u356979186
u801510450,friend,u6684602
u801510450,friend,u56326516
u801510450,friend,u160466484
u801510450,friend,u394004577
u801510450,friend,u425138781
u806660965,friend,u131435310
u806660965,friend,u153324815
u810793700,friend,u22985259
u810793700,friend,u86561552
u810793700,friend,u110273768
u810793700,friend,u140410819
u810793700,friend,u160466484
u810793700,friend,u187536784
u810793700,friend,u197347453
u810793700,friend,u216522413
u810793700,friend,u369537903
u810793700,friend,u558489220
u810793700,friend,u1130960574
u813467726,friend,u22840934
u813467726,friend,u67006908
u813467726,friend,u133447001
u813467726,friend,u262100774
u813467726,friend,u279644158
u813467726,friend,u338966793
u825336607,friend,u6684602
u825336607,friend,u22985259
u825336607,friend,u55532545
u825336607,friend,u188043254
u825336607,friend,u216522413
u825336607,friend,u401502696
u825336607,friend,u437363242
u825336607,friend,u450630648
u825336607,friend,u451370524
u825336607,friend,u502315142
u825336607,friend,u510047880
u825336607,friend,u517400735
u825336607,friend,u535140940
u825336607,friend,u563022345
u825336607,friend,u835342567
u834186096,friend,u93259719
u834186096,friend,u516038414
u835342567,friend,u15271419
u835342567,friend,u21102000
u835342567,friend,u22624920
u835342567,friend,u22985259
u835342567,friend,u48989220
u835342567,friend,u56345134
u835342567,friend,u67887304
u835342567,friend,u93259719
u835342567,friend,u96360063
u835342567,friend,u117755159
u835342567,friend,u134803800
u835342567,friend,u138438793
u835342567,friend,u154547583
u835342567,friend,u183148817
u835342567,friend,u188043254
u835342567,friend,u188047458
u835342567,friend,u200482073
u835342567,friend,u215216086
u835342567,friend,u219346690
u835342567,friend,u223533298
u835342567,friend,u226197498
u835342567,friend,u228711740
u835342567,friend,u250171190
u835342567,friend,u288148846
u835342567,friend,u290723075
u835342567,friend,u291403211
u835342567,friend,u349204176
u835342567,friend,u364277230
u835342567,friend,u364323869
u835342567,friend,u380319760
u835342567,friend,u401502696
u835342567,friend,u416351352
u835342567,friend,u421847529
u835342567,friend,u422226730
u835342567,friend,u423021992
u835342567,friend,u425263052
u835342567,friend,u428117425
u835342567,friend,u451370524
u835342567,friend,u455266133
u835342567,friend,u461010838
u835342567,friend,u464858061
u835342567,friend,u472778739
u835342567,friend,u488706826
u835342567,friend,u491690867
u835342567,friend,u495077879
u835342567,friend,u502315142
u835342567,friend,u510047880
u835342567,friend,u522582939
u835342567,friend,u526482947
u835342567,friend,u555420716
u835342567,friend,u595539789
u835342567,friend,u618382051
u835342567,friend,u632742781
u835342567,friend,u702727668
u835342567,friend,u825336607
u835342567,friend,u833089766
u835342567,friend,u880855315
u835342567,friend,u899934248
u835342567,friend,u932445193
u835342567,friend,u986163288
u835342567,friend,u991254878
u835342567,friend,u1001305494
u835342567,friend,u1011395167
u835342567,friend,u1042842432
u835342567,friend,u1065760964
u835342567,friend,u1072217274
u835763546,friend,u157042531
u845102904,friend,u7773732
u845102904,friend,u16002194
u845102904,friend,u29646177
u845102904,friend,u56345134
u845102904,friend,u92403540
u845102904,friend,u279461605
u845102904,friend,u373947833
u851233315,friend,u29646177
u851233315,friend,u69892452
u851233315,friend,u96109716
u851233315,friend,u104566770
u851233315,friend,u114726248
u851233315,friend,u131197741
u851233315,friend,u293394867
u851233315,friend,u407101499
u851233315,friend,u415900150
u851233315,friend,u416351352
u851233315,friend,u425380217
u851233315,friend,u453885595
u851233315,friend,u513726022
u851233315,friend,u585968039
u851233315,friend,u599940695
u851233315,friend,u706819428
u851233315,friend,u1030992019
u852611210,friend,u22598920
u852611210,friend,u216522413
u852611210,friend,u349204176
u852611210,friend,u394004577
u852611210,friend,u558489220
u852611210,friend,u706819428
u852611210,friend,u1011395167
u852611210,friend,u1127430120
u857857747,friend,u554309481
u857857747,friend,u567155716
u858190442,friend,u517400735
u862068776,friend,u7046912
u862068776,friend,u15271419
u862114981,friend,u22203964
u862114981,friend,u410044683
u868757713,friend,u769985
u868757713,friend,u22598920
u868757713,friend,u92403540
u868757713,friend,u146215776
u868757713,friend,u216522413
u868757713,friend,u228711740
u868757713,friend,u290585680
u868757713,friend,u292565648
u868757713,friend,u312691936
u868757713,friend,u364323869
u868757713,friend,u455266133
u868757713,friend,u517883021
u868757713,friend,u899934248
u868757713,friend,u1065760964
u868906542,friend,u92403540
u869587356,friend,u120720544
u876501625,friend,u6684602
u876501625,friend,u31102741
u876501625,friend,u55532545
u876501625,friend,u134803800
u876501625,friend,u173164569
u876501625,friend,u215216086
u876501625,friend,u423613846
u876501625,friend,u450630648
u876501625,friend,u510047880
u876501625,friend,u632742781
u877925696,friend,u298459779
u877925696,friend,u320669433
u877925696,friend,u369537903
u877925696,friend,u792517914
u878747629,friend,u465433625
u878747629,friend,u542151024
u878747629,friend,u600090702
u878747629,friend,u787115406
u878747629,friend,u1031110604
u880855315,friend,u92403540
u880855315,friend,u835342567
u882148280,friend,u92403540
u882148280,friend,u332389973
u885222252,friend,u92403540
u885222252,friend,u131197741
u885222252,friend,u157042531
u885222252,friend,u356979186
u885222252,friend,u377389027
u885222252,friend,u382178634
u885222252,friend,u413255529
u885222252,friend,u425380217
u885222252,friend,u499996521
u885222252,friend,u544470195
u889616856,friend,u62364690
u889616856,friend,u173662542
u889616856,friend,u181477746
u889616856,friend,u451033303
u900040604,friend,u14057516
u900040604,friend,u15391421
u900040604,friend,u46334699
u900040604,friend,u401423776
u900040604,friend,u733154665
u903721722,friend,u164074870
u908843828,friend,u469218793
u913455692,friend,u349204176
u917243564,friend,u215216086
u920600658,friend,u15271419
u920600658,friend,u37539436
u920600658,friend,u48989220
u920600658,friend,u120720544
u920600658,friend,u146215776
u920600658,friend,u240346934
u920600658,friend,u284481700
u920600658,friend,u349204176
u920600658,friend,u356979186
u920600658,friend,u453885595
u920600658,friend,u501066121
u920600658,friend,u522582939
u920600658,friend,u600090702
u920600658,friend,u852611210
u920600658,friend,u930035833
u920600658,friend,u1089293960
u930035833,friend,u364323869
u930035833,friend,u377914761
u930035833,friend,u552190256
u930035833,friend,u920600658
u930035833,friend,u1111771471
u932445193,friend,u120720544
u932445193,friend,u157042531
u932445193,friend,u474043803
u932445193,friend,u835342567
u934466887,friend,u92403540
u934949900,friend,u503425054
u936597188,friend,u92403540
u936597188,friend,u138438793
u936597188,friend,u188043254
u939617401,friend,u92403540
u939617401,friend,u425380217
u951290342,friend,u92403540
u951523590,friend,u15271419
u951523590,friend,u425380217
u951523590,friend,u1031110604
u953315216,friend,u1037384052
u958530558,friend,u971576125
u964996225,friend,u22598920
u964996225,friend,u157042531
u964996225,friend,u160466484
u964996225,friend,u502315142
u964996225,friend,u547680256
u964996225,friend,u706819428
u970505658,friend,u56345134
u971576125,friend,u958530558
u974190704,friend,u55532545
u974190704,friend,u215216086
u974190704,friend,u450747981
u974190704,friend,u600090702
u974190704,friend,u1065760964
u974558708,friend,u22203964
u976068038,friend,u84596057
u977265403,friend,u14057516
u977265403,friend,u187185454
u977265403,friend,u255499265
u977265403,friend,u401423776
u984297403,friend,u22598920
u984297403,friend,u632742781
u985509799,friend,u92403540
u986163288,friend,u450630648
u986163288,friend,u517400735
u986163288,friend,u632742781
u986163288,friend,u835342567
u986163288,friend,u1042842432
u986839782,friend,u92403540
u986839782,friend,u296999433
u986839782,friend,u425380217
u987068240,friend,u48182327
u987068240,friend,u74156552
u987068240,friend,u77528520
u987068240,friend,u92403540
u987068240,friend,u290723075
u987068240,friend,u413296140
u987068240,friend,u471093612
u987068240,friend,u585968039
u987068240,friend,u1031110604
u991254878,friend,u15271419
u991254878,friend,u92403540
u991254878,friend,u157042531
u991254878,friend,u451033303
u991254878,friend,u563022345
u991254878,friend,u833089766
u991254878,friend,u835342567
u1001875776,friend,u92403540
u1004883073,friend,u74156552
u1004883073,friend,u210459173
u1004883073,friend,u232560751
u1004883073,friend,u415900150
u1004883073,friend,u600090702
u1006095223,friend,u140030010
u1006095223,friend,u1065760964
u1009413198,friend,u74156552
u1009413198,friend,u215216086
u1009413198,friend,u563022345
u1010619756,friend,u92403540
u1011395167,friend,u22985259
u1011395167,friend,u45307775
u1011395167,friend,u104897833
u1011395167,friend,u157042531
u1011395167,friend,u428117425
u1011395167,friend,u835342567
u1014830304,friend,u52140322
u1017813961,friend,u56345134
u1017813961,friend,u425380217
u1020696912,friend,u92403540
u1030992019,friend,u15271419
u1030992019,friend,u72890647
u1030992019,friend,u95452901
u1030992019,friend,u215216086
u1030992019,friend,u295788103
u1030992019,friend,u356979186
u1030992019,friend,u361097511
u1030992019,friend,u409297732
u1030992019,friend,u585968039
u1030992019,friend,u706819428
u1030992019,friend,u851233315
u1030992019,friend,u995328134
u1031110604,friend,u15271419
u1031110604,friend,u22985259
u1031110604,friend,u83581269
u1031110604,friend,u105429377
u1031110604,friend,u168761446
u1031110604,friend,u183148817
u1031110604,friend,u209733883
u1031110604,friend,u233533428
u1031110604,friend,u269535022
u1031110604,friend,u351555225
u1031110604,friend,u379296310
u1031110604,friend,u535333357
u1031110604,friend,u595539789
u1031110604,friend,u878747629
u1031110604,friend,u951523590
u1031110604,friend,u987068240
u1031110604,friend,u1065760964
u1033055161,friend,u557215750
u1037384052,friend,u600090702
u1037384052,friend,u792517914
u1037384052,friend,u953315216
u1038384050,friend,u57573169
u1042842432,friend,u31102741
u1042842432,friend,u48989220
u1042842432,friend,u84596057
u1042842432,friend,u109079114
u1042842432,friend,u120720544
u1042842432,friend,u134803800
u1042842432,friend,u173662542
u1042842432,friend,u197347453
u1042842432,friend,u272876921
u1042842432,friend,u286841761
u1042842432,friend,u349204176
u1042842432,friend,u388348486
u1042842432,friend,u483227930
u1042842432,friend,u632742781
u1042842432,friend,u835342567
u1042842432,friend,u986163288
u1042842432,friend,u1062916164
u1042842432,friend,u1205795042
u1047668299,friend,u27636956
u1052685680,friend,u51150318
u1052685680,friend,u92403540
u1052685680,friend,u134803800
u1052685680,friend,u293394867
u1052685680,friend,u510047880
u1052685680,friend,u632742781
u1059054242,friend,u92403540
u1062916164,friend,u105429377
u1062916164,friend,u117755159
u1062916164,friend,u188043254
u1062916164,friend,u336406661
u1062916164,friend,u632742781
u1062916164,friend,u787115406
u1062916164,friend,u1042842432
u1064278820,friend,u92403540
u1065760964,friend,u15271419
u1065760964,friend,u29646177
u1065760964,friend,u48989220
u1065760964,friend,u93378883
u1065760964,friend,u105429377
u1065760964,friend,u110273768
u1065760964,friend,u142335653
